timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1605526789087,1329,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-40,text,true,,71591,464,84,84,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,546,0,0
1605526789348,1081,Cart Page,200,OK,Amazon_Thread group 1-76,text,true,,75744,427,84,84,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,352,0,40
1605526788886,1544,SLP: Search listing Page,200,OK,Amazon_Thread group 1-28,text,true,,129860,422,84,84,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,632,0,0
1605526789388,1052,SLP: Search listing Page,200,OK,Amazon_Thread group 1-31,text,true,,137273,422,83,83,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,245,0,0
1605526789090,1378,Today's Deals,200,OK,Amazon_Thread group 1-91,text,true,,115914,465,82,82,https://www.amazon.com/international-sales-offers/b/?ie=UTF8&node=15529609011&ref_=nav_cs_gb_intl,787,0,67
1605526789294,1174,Today's Deals,200,OK,Amazon_Thread group 1-87,text,true,,109363,465,82,82,https://www.amazon.com/international-sales-offers/b/?ie=UTF8&node=15529609011&ref_=nav_cs_gb_intl,590,0,41
1605526789454,1022,Cart Page,200,OK,Amazon_Thread group 1-77,text,true,,76379,427,82,82,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,382,0,43
1605526788460,2017,Cart Page,200,OK,Amazon_Thread group 1-53,text,true,,73779,427,82,82,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,1346,0,41
1605526789533,984,SLP: Search listing Page,200,OK,Amazon_Thread group 1-46,text,true,,125699,422,82,82,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,261,0,0
1605526788898,1630,SLP: Search listing Page,200,OK,Amazon_Thread group 1-8,text,true,,129863,422,81,81,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,260,0,0
1605526789215,1315,SLP: Search listing Page,200,OK,Amazon_Thread group 1-13,text,true,,131652,422,80,80,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,251,0,0
1605526789452,1095,Cart Page,200,OK,Amazon_Thread group 1-82,text,true,,77177,427,79,79,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,360,0,42
1605526789483,1065,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-29,text,true,,73787,464,79,79,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,457,0,0
1605526789424,1136,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-42,text,true,,73850,464,79,79,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,473,0,0
1605526789221,1391,Cart Page,200,OK,Amazon_Thread group 1-51,text,true,,75318,427,79,79,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,741,0,45
1605526789609,1005,Cart Page,200,OK,Amazon_Thread group 1-59,text,true,,75243,427,79,79,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,347,0,34
1605526789577,1053,Today's Deals,200,OK,Amazon_Thread group 1-100,text,true,,109267,465,79,79,https://www.amazon.com/international-sales-offers/b/?ie=UTF8&node=15529609011&ref_=nav_cs_gb_intl,413,0,35
1605526789467,1177,SLP: Search listing Page,200,OK,Amazon_Thread group 1-39,text,true,,131722,422,79,79,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,255,0,0
1605526789499,1145,Cart Page,200,OK,Amazon_Thread group 1-80,text,true,,76843,427,79,79,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,389,0,77
1605526789601,1051,SLP: Search listing Page,200,OK,Amazon_Thread group 1-45,text,true,,130978,422,78,78,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,264,0,0
1605526789495,1172,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-22,text,true,,73805,464,77,77,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,585,0,0
1605526789348,1334,Cart Page,200,OK,Amazon_Thread group 1-50,text,true,,76272,427,77,77,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,357,0,37
1605526789315,1378,Today's Deals,200,OK,Amazon_Thread group 1-99,text,true,,113920,465,77,77,https://www.amazon.com/international-sales-offers/b/?ie=UTF8&node=15529609011&ref_=nav_cs_gb_intl,791,0,53
1605526789691,1007,Cart Page,200,OK,Amazon_Thread group 1-89,text,true,,73902,427,77,77,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,358,0,49
1605526789350,1362,Cart Page,200,OK,Amazon_Thread group 1-84,text,true,,78296,427,77,77,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,357,0,38
1605526789707,1025,SLP: Search listing Page,200,OK,Amazon_Thread group 1-34,text,true,,129573,422,77,77,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,241,0,0
1605526789657,1129,Cart Page,200,OK,Amazon_Thread group 1-81,text,true,,75958,427,76,76,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,385,0,48
1605526789319,1489,Cart Page,200,OK,Amazon_Thread group 1-65,text,true,,76365,427,76,76,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,511,0,47
1605526789581,1265,SLP: Search listing Page,200,OK,Amazon_Thread group 1-48,text,true,,132662,422,76,76,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,245,0,0
1605526789927,927,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-61,text,true,,72055,464,75,75,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,453,0,0
1605526789899,1030,SLP: Search listing Page,200,OK,Amazon_Thread group 1-35,text,true,,130854,422,75,75,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,247,0,0
1605526789979,955,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-68,text,true,,72614,464,74,74,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,532,0,0
1605526789927,1007,Today's Deals,200,OK,Amazon_Thread group 1-96,text,true,,107101,465,74,74,https://www.amazon.com/international-sales-offers/b/?ie=UTF8&node=15529609011&ref_=nav_cs_gb_intl,381,0,39
1605526789288,1651,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-54,text,true,,71802,464,74,74,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,481,0,0
1605526789993,998,Cart Page,200,OK,Amazon_Thread group 1-55,text,true,,79146,427,74,74,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,364,0,45
1605526789229,1765,Today's Deals,200,OK,Amazon_Thread group 1-94,text,true,,114381,465,74,74,https://www.amazon.com/international-sales-offers/b/?ie=UTF8&node=15529609011&ref_=nav_cs_gb_intl,765,0,44
1605526789576,1423,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-47,text,true,,74631,464,74,74,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,448,0,0
1605526789225,1809,Today's Deals,200,OK,Amazon_Thread group 1-90,text,true,,109152,465,74,74,https://www.amazon.com/international-sales-offers/b/?ie=UTF8&node=15529609011&ref_=nav_cs_gb_intl,422,0,41
1605526790052,983,Cart Page,200,OK,Amazon_Thread group 1-67,text,true,,79129,427,74,74,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,353,0,39
1605526789768,1294,SLP: Search listing Page,200,OK,Amazon_Thread group 1-30,text,true,,136752,422,74,74,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,236,0,0
1605526789683,1403,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-41,text,true,,74663,464,73,73,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,638,0,0
1605526790033,1080,SLP: Search listing Page,200,OK,Amazon_Thread group 1-38,text,true,,133641,422,73,73,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,271,0,0
1605526790082,1048,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-79,text,true,,71609,464,72,72,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,460,0,0
1605526790042,1089,SLP: Search listing Page,200,OK,Amazon_Thread group 1-36,text,true,,135746,422,72,72,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,241,0,0
1605526790073,1062,SLP: Search listing Page,200,OK,Amazon_Thread group 1-56,text,true,,128874,422,71,71,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,245,0,0
1605526790002,1157,SLP: Search listing Page,200,OK,Amazon_Thread group 1-37,text,true,,131971,422,70,70,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,240,0,0
1605526790077,1082,Cart Page,200,OK,Amazon_Thread group 1-78,text,true,,76314,427,70,70,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,364,0,42
1605526790115,1060,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-74,text,true,,74524,464,69,69,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,473,0,0
1605526789747,1433,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-64,text,true,,74770,464,69,69,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,847,0,0
1605526790113,1086,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-71,text,true,,74072,464,69,69,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,502,0,0
1605526789717,1487,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-60,text,true,,71250,464,69,69,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,512,0,0
1605526790145,1074,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-57,text,true,,72760,464,69,69,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,489,0,0
1605526789792,1452,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-58,text,true,,73895,464,69,69,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,461,0,0
1605526790205,1049,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-70,text,true,,74483,464,69,69,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,463,0,0
1605526790201,1060,Cart Page,200,OK,Amazon_Thread group 1-86,text,true,,75740,427,69,69,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,375,0,52
1605526789986,1313,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-43,text,true,,71660,464,69,69,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,464,0,0
1605526790124,1202,SLP: Search listing Page,200,OK,Amazon_Thread group 1-49,text,true,,130902,422,69,69,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,248,0,0
1605526789853,1483,Today's Deals,200,OK,Amazon_Thread group 1-98,text,true,,110671,465,68,68,https://www.amazon.com/international-sales-offers/b/?ie=UTF8&node=15529609011&ref_=nav_cs_gb_intl,440,0,41
1605526789345,2001,SLP: Search listing Page,200,OK,Amazon_Thread group 1-23,text,true,,127478,422,68,68,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,244,0,0
1605526789354,2010,SLP: Search listing Page,200,OK,Amazon_Thread group 1-17,text,true,,129332,422,67,67,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,254,0,0
1605526790309,1055,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-73,text,true,,73946,464,67,67,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,470,0,0
1605526790380,992,Cart Page,200,OK,Amazon_Thread group 1-97,text,true,,78037,427,66,66,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,373,0,45
1605526790477,906,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-53,text,true,,71657,464,66,66,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,514,0,0
1605526790333,1055,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-85,text,true,,74162,464,66,66,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,469,0,0
1605526789192,2205,SLP: Search listing Page,200,OK,Amazon_Thread group 1-20,text,true,,128076,422,66,66,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,252,0,0
1605526789111,2287,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-52,text,true,,74982,464,66,66,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,1116,0,0
1605526790304,1097,Cart Page,200,OK,Amazon_Thread group 1-75,text,true,,78568,427,65,65,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,348,0,41
1605526790162,1244,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-72,text,true,,74369,464,65,65,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,524,0,0
1605526789016,2396,SLP: Search listing Page,200,OK,Amazon_Thread group 1-14,text,true,,134857,422,65,65,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,250,0,0
1605526790036,1394,Cart Page,200,OK,Amazon_Thread group 1-95,text,true,,74738,427,64,64,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,342,0,42
1605526790410,1023,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-63,text,true,,71617,464,64,64,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,582,0,0
1605526788292,3145,Today's Deals,200,OK,Amazon_Thread group 1-83,text,true,,116513,465,64,64,https://www.amazon.com/international-sales-offers/b/?ie=UTF8&node=15529609011&ref_=nav_cs_gb_intl,1386,0,45
1605526790327,1137,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-62,text,true,,74015,464,64,64,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,458,0,0
1605526789962,1575,SLP: Search listing Page,200,OK,Amazon_Thread group 1-11,text,true,,131959,422,64,64,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,631,0,0
1605526790644,903,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-80,text,true,,71263,464,63,63,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,494,0,0
1605526790476,1071,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-77,text,true,,71738,464,63,63,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,465,0,0
1605526789403,2194,SLP: Search listing Page,200,OK,Amazon_Thread group 1-33,text,true,,130424,422,63,63,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,243,0,0
1605526790560,1060,SLP: Search listing Page,200,OK,Amazon_Thread group 1-42,text,true,,131437,422,62,62,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,238,0,0
1605526790469,1207,Cart Page,200,OK,Amazon_Thread group 1-87,text,true,,79072,427,61,61,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,355,0,30
1605526790416,1268,SLP: Search listing Page,200,OK,Amazon_Thread group 1-40,text,true,,132246,422,61,61,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,239,0,0
1605526790698,989,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-89,text,true,,74849,464,60,60,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,476,0,0
1605526788516,3175,SLP: Search listing Page,200,OK,Amazon_Thread group 1-15,text,true,,133056,422,60,60,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,833,0,0
1605526790547,1148,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-82,text,true,,74512,464,59,59,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,561,0,0
1605526790317,1382,Today's Deals,200,OK,Amazon_Thread group 1-92,text,true,,115661,465,59,59,https://www.amazon.com/international-sales-offers/b/?ie=UTF8&node=15529609011&ref_=nav_cs_gb_intl,793,0,44
1605526790630,1071,Cart Page,200,OK,Amazon_Thread group 1-100,text,true,,76277,427,59,59,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,361,0,41
1605526789327,2391,SLP: Search listing Page,200,OK,Amazon_Thread group 1-6,text,true,,125627,422,59,59,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,248,0,0
1605526790712,1034,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-84,text,true,,71863,464,58,58,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,450,0,0
1605526790693,1053,Cart Page,200,OK,Amazon_Thread group 1-99,text,true,,77392,427,58,58,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,353,0,38
1605526790469,1337,Cart Page,200,OK,Amazon_Thread group 1-91,text,true,,76613,427,58,58,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,356,0,34
1605526790349,1492,Today's Deals,200,OK,Amazon_Thread group 1-93,text,true,,113721,465,58,58,https://www.amazon.com/international-sales-offers/b/?ie=UTF8&node=15529609011&ref_=nav_cs_gb_intl,900,0,37
1605526790615,1250,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-59,text,true,,74595,464,58,58,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,448,0,0
1605526791036,836,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-67,text,true,,73955,464,58,58,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,404,0,0
1605526790809,1065,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-65,text,true,,71814,464,58,58,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,477,0,0
1605526790333,1576,Cart Page,200,OK,Amazon_Thread group 1-69,text,true,,76768,427,58,58,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,938,0,42
1605526790855,1096,SLP: Search listing Page,200,OK,Amazon_Thread group 1-61,text,true,,131224,422,58,58,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,242,0,0
1605526789609,2385,SLP: Search listing Page,200,OK,Amazon_Thread group 1-24,text,true,,135303,422,57,57,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,237,0,0
1605526790935,1078,Cart Page,200,OK,Amazon_Thread group 1-96,text,true,,78839,427,56,56,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,420,0,96
1605526790992,1053,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-55,text,true,,71533,464,56,56,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,470,0,0
1605526790430,1619,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-76,text,true,,71917,464,56,56,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,501,0,0
1605526790999,1121,SLP: Search listing Page,200,OK,Amazon_Thread group 1-47,text,true,,130962,422,56,56,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,237,0,0
1605526790682,1442,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-50,text,true,,73699,464,55,55,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,467,0,0
1605526791205,949,SLP: Search listing Page,200,OK,Amazon_Thread group 1-60,text,true,,136618,422,55,55,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,262,0,0
1605526789743,2411,SLP: Search listing Page,200,OK,Amazon_Thread group 1-18,text,true,,133539,422,55,55,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,260,0,0
1605526791130,1030,SLP: Search listing Page,200,OK,Amazon_Thread group 1-79,text,true,,128454,422,53,53,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,243,0,0
1605526791087,1073,SLP: Search listing Page,200,OK,Amazon_Thread group 1-41,text,true,,133484,422,53,53,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,243,0,0
1605526791180,1043,SLP: Search listing Page,200,OK,Amazon_Thread group 1-64,text,true,,127185,422,51,51,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,255,0,0
1605526791388,861,SLP: Search listing Page,200,OK,Amazon_Thread group 1-85,text,true,,130034,422,50,50,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,240,0,0
1605526790156,2100,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-66,text,true,,72371,464,49,49,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,1058,0,0
1605526791373,915,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-97,text,true,,71131,464,49,49,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,463,0,0
1605526791255,1034,SLP: Search listing Page,200,OK,Amazon_Thread group 1-70,text,true,,128558,422,49,49,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,247,0,0
1605526791244,1047,SLP: Search listing Page,200,OK,Amazon_Thread group 1-58,text,true,,131571,422,48,48,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,241,0,0
1605526791159,1141,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-78,text,true,,74468,464,47,47,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,525,0,0
1605526791261,1045,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-86,text,true,,73563,464,47,47,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,459,0,0
1605526789889,2420,Cart Page,200,OK,Amazon_Thread group 1-88,text,true,,75607,427,47,47,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,1315,0,38
1605526790667,1656,SLP: Search listing Page,200,OK,Amazon_Thread group 1-22,text,true,,135360,422,47,47,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,324,0,0
1605526791365,978,SLP: Search listing Page,200,OK,Amazon_Thread group 1-73,text,true,,130673,422,46,46,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,237,0,0
1605526790939,1409,SLP: Search listing Page,200,OK,Amazon_Thread group 1-54,text,true,,130114,422,45,45,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,242,0,0
1605526791337,1048,Cart Page,200,OK,Amazon_Thread group 1-98,text,true,,74365,427,44,44,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,377,0,51
1605526790548,1860,SLP: Search listing Page,200,OK,Amazon_Thread group 1-29,text,true,,130665,422,44,44,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,1034,0,0
1605526791384,1097,SLP: Search listing Page,200,OK,Amazon_Thread group 1-53,text,true,,129002,422,43,43,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,242,0,0
1605526791464,1019,SLP: Search listing Page,200,OK,Amazon_Thread group 1-62,text,true,,134720,422,42,42,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,237,0,0
1605526791036,1523,Cart Page,200,OK,Amazon_Thread group 1-90,text,true,,78336,427,41,41,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,354,0,43
1605526791437,1127,Cart Page,200,OK,Amazon_Thread group 1-83,text,true,,75683,427,41,41,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,369,0,52
1605526791547,1034,SLP: Search listing Page,200,OK,Amazon_Thread group 1-80,text,true,,129662,422,41,41,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,242,0,0
1605526791547,1045,SLP: Search listing Page,200,OK,Amazon_Thread group 1-77,text,true,,134749,422,40,40,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,244,0,0
1605526791200,1420,SLP: Search listing Page,200,OK,Amazon_Thread group 1-71,text,true,,138820,422,39,39,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,239,0,0
1605526791701,953,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-100,text,true,,74556,464,38,38,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,462,0,0
1605526791699,1037,Cart Page,200,OK,Amazon_Thread group 1-92,text,true,,79569,427,38,38,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,346,0,33
1605526791430,1308,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-95,text,true,,74434,464,38,38,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,527,0,0
1605526790357,2384,SLP: Search listing Page,200,OK,Amazon_Thread group 1-44,text,true,,124200,422,38,38,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,238,0,0
1605526791687,1101,SLP: Search listing Page,200,OK,Amazon_Thread group 1-89,text,true,,132203,422,37,37,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,240,0,0
1605526791695,1113,SLP: Search listing Page,200,OK,Amazon_Thread group 1-82,text,true,,130156,422,36,36,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,242,0,0
1605526790613,2212,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-51,text,true,,74338,464,35,35,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,1042,0,0
1605526791402,1426,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-75,text,true,,73983,464,35,35,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,457,0,0
1605526791842,994,Cart Page,200,OK,Amazon_Thread group 1-93,text,true,,76512,427,35,35,https://www.amazon.com/gp/cart/view.html?ref_=nav_cart,349,0,43
1605526791219,1653,SLP: Search listing Page,200,OK,Amazon_Thread group 1-57,text,true,,129102,422,35,35,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,833,0,0
1605526790786,2105,Category page: Smart Home/Television,200,OK,Amazon_Thread group 1-81,text,true,,71386,464,34,34,https://www.amazon.com/gp/browse.html?node=16713338011&ref_=nav_em_sbdshd_tv_video_0_2_7_10,1025,0,0
1605526791875,1030,SLP: Search listing Page,200,OK,Amazon_Thread group 1-65,text,true,,128839,422,34,34,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,248,0,0
1605526791300,1607,SLP: Search listing Page,200,OK,Amazon_Thread group 1-43,text,true,,127842,422,33,33,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,240,0,0
1605526791873,1124,SLP: Search listing Page,200,OK,Amazon_Thread group 1-67,text,true,,131032,422,32,32,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,235,0,0
1605526791865,1146,SLP: Search listing Page,200,OK,Amazon_Thread group 1-59,text,true,,137022,422,31,31,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,254,0,0
1605526791398,1613,SLP: Search listing Page,200,OK,Amazon_Thread group 1-52,text,true,,126463,422,31,31,https://www.amazon.com/s?k=apple&ref=nb_sb_noss_2,243,0,0
